ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CATEGORY,SUBCATEGORY,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,PAYMENTFULLNAME,FLAG,WORTH,YEAR_BIRTH,name,age,city
10373.0,45.0,55.62,17.0,2502.9,1/31/2005,Shipped,Qui_1,1.0,2005.0,Planes,74.0,S700_4002,Technology,Laptop,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Unknown,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small,Koskitalo Pirkko,CHEAP,GOOD,1965.0,,,
10314.0,28.0,100.0,12.0,3403.12,10/22/2004,Shipped,Qui_4,10.0,2004.0,Trucks and Buses,115.0,S50_1392,Accessories,Adapter,Heintze Collectables,86 21 3555,Smagsloget 45,Unknown,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Medium,Ibsen Palle,EXPENSIVE,GOOD,1975.0,,,
10288.0,23.0,73.41,7.0,1688.43,9/1/2004,Shipped,Qui_3,9.0,2004.0,Classic Cars,71.0,S18_4933,Furniture,Table,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small,Victorino Wendy,EXPENSIVE,GOOD,1999.0,,,
10196.0,27.0,100.0,8.0,4537.08,11/26/2003,Shipped,Qui_4,11.0,2003.0,Classic Cars,143.0,S18_4027,Furniture,Table,Super Scale Inc.,2035559545,567 North Pendale Street,Unknown,New Haven,CT,97823,USA,,Murphy,Leslie,Medium,Murphy Leslie,EXPENSIVE,GOOD,1990.0,,,
10121.0,32.0,76.88,2.0,2460.16,5/7/2003,Shipped,Qui_2,5.0,2003.0,Motorcycles,69.0,S24_2360,Office Supplies,Eraser,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Unknown,Reims,,51100,France,EMEA,Henriot,Paul,Small,Henriot Paul,EXPENSIVE,GOOD,1995.0,,,
10281.0,29.0,57.73,7.0,1674.17,8/19/2004,Shipped,Qui_3,8.0,2004.0,Trucks and Buses,60.0,S18_2432,Furniture,Table,Diecast Classics Inc.,2155551555,7586 Pompton St.,Unknown,Allentown,PA,70267,USA,,Yu,Kyung,Small,Yu Kyung,CHEAP,GOOD,1979.0,,,
10262.0,32.0,84.3,15.0,2697.6,6/24/2004,Cancelled,Qui_2,6.0,2004.0,Ships,86.0,S18_3029,Furniture,Table,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego,EXPENSIVE,GOOD,1973.0,,,
10103.0,31.0,100.0,3.0,3224.31,1/29/2003,Shipped,Qui_1,1.0,2003.0,Trucks and Buses,96.0,S32_1268,Office Supplies,Eraser,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Unknown,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,Bergulfsen Jonas,EXPENSIVE,GOOD,1998.0,,,
10416.0,18.0,75.06,13.0,1351.08,5/10/2005,Shipped,Qui_2,5.0,2005.0,Planes,68.0,S24_3949,Office Supplies,Pencil,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Unknown,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small,Moroni Maurizio,EXPENSIVE,GOOD,1969.0,,,
10211.0,21.0,63.72,11.0,1338.12,1/15/2004,Shipped,Qui_1,1.0,2004.0,Motorcycles,69.0,S24_2360,Office Supplies,Eraser,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Unknown,Paris,,75016,France,EMEA,Perrier,Dominique,Small,Perrier Dominique,CHEAP,GOOD,1970.0,,,
10162.0,29.0,100.0,9.0,5176.5,10/18/2003,Shipped,Qui_4,10.0,2003.0,Vintage Cars,170.0,S18_1749,Furniture,Desk,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,Unknown,San Francisco,CA,,USA,,Brown,Julie,Medium,Brown Julie,EXPENSIVE,GOOD,1964.0,,,
10169.0,38.0,74.11,11.0,2816.18,11/4/2003,Shipped,Qui_4,11.0,2003.0,Motorcycles,69.0,S24_2360,Office Supplies,Eraser,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,O'Hara Anna,EXPENSIVE,GOOD,1983.0,,,
10122.0,28.0,100.0,15.0,3583.16,5/8/2003,Shipped,Qui_2,5.0,2003.0,Classic Cars,148.0,S18_4721,Furniture,Table,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Unknown,Marseille,,13008,France,EMEA,Lebihan,Laurence,Medium,Lebihan Laurence,EXPENSIVE,GOOD,1970.0,,,
10210.0,46.0,79.91,5.0,3675.86,1/12/2004,Shipped,Qui_1,1.0,2004.0,Motorcycles,99.0,S32_1374,Office Supplies,Eraser,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Unknown,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Medium,Kentary Mory,EXPENSIVE,GOOD,1961.0,,,
10147.0,30.0,68.58,6.0,2057.4,9/5/2003,Shipped,Qui_3,9.0,2003.0,Classic Cars,61.0,S24_3371,Office Supplies,Eraser,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Unknown,Brickhaven,MA,58339,USA,,Nelson,Allen,Small,Nelson Allen,EXPENSIVE,GOOD,1978.0,,,
10288.0,31.0,100.0,2.0,3822.92,9/1/2004,Shipped,Qui_3,9.0,2004.0,Vintage Cars,127.0,S18_2325,Furniture,Table,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium,Victorino Wendy,EXPENSIVE,GOOD,1997.0,,,
10373.0,46.0,66.0,11.0,3036.0,1/31/2005,Shipped,Qui_1,1.0,2005.0,Vintage Cars,65.0,S24_3420,Office Supplies,Lamp,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Unknown,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,Koskitalo Pirkko,EXPENSIVE,GOOD,1994.0,,,
10190.0,40.0,66.72,2.0,2668.8,11/19/2003,Shipped,Qui_4,11.0,2003.0,Motorcycles,81.0,S50_4713,Accessories,Headphone,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego,EXPENSIVE,GOOD,1994.0,,,
10313.0,30.0,99.13,9.0,2973.9,10/22/2004,Shipped,Qui_4,10.0,2004.0,Classic Cars,101.0,S700_2824,Technology,Desktop,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Unknown,Vancouver,BC,V3F 2K1,Canada,,Tannamuri,Yoshi,Small,Tannamuri Yoshi,EXPENSIVE,GOOD,1977.0,,,
10212.0,40.0,100.0,11.0,5554.4,1/16/2004,Shipped,Qui_1,1.0,2004.0,Classic Cars,169.0,S18_3232,Furniture,Table,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego,EXPENSIVE,GOOD,1973.0,,,
10403.0,45.0,100.0,5.0,5189.4,4/8/2005,Shipped,Qui_2,4.0,2005.0,Motorcycles,102.0,S32_4485,Office Supplies,Ruler,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Unknown,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,Devon Elizabeth,EXPENSIVE,GOOD,1985.0,,,
10416.0,45.0,100.0,2.0,4764.6,5/10/2005,Shipped,Qui_2,5.0,2005.0,Motorcycles,99.0,S32_1374,Office Supplies,Eraser,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Unknown,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium,Moroni Maurizio,EXPENSIVE,GOOD,1962.0,,,
10175.0,22.0,100.0,8.0,2436.72,11/6/2003,Shipped,Qui_4,11.0,2003.0,Trucks and Buses,96.0,S32_1268,Office Supplies,Eraser,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,Unknown,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small,Brown Ann,EXPENSIVE,GOOD,1967.0,,,
10210.0,31.0,86.4,13.0,2678.4,1/12/2004,Shipped,Qui_1,1.0,2004.0,Planes,80.0,S700_3167,Technology,Smart watch,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Unknown,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small,Kentary Mory,EXPENSIVE,GOOD,1961.0,,,
10280.0,34.0,100.0,2.0,8014.82,8/17/2004,Shipped,Qui_3,8.0,2004.0,Classic Cars,214.0,S10_1949,Furniture,Desk,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Unknown,Torino,,10100,Italy,EMEA,Accorti,Paolo,Large,Accorti Paolo,EXPENSIVE,GOOD,1971.0,,,
10270.0,46.0,88.0,4.0,4048.0,7/19/2004,Shipped,Qui_3,7.0,2004.0,Classic Cars,101.0,S700_2824,Technology,Desktop,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,Huxley Adrian,EXPENSIVE,GOOD,1971.0,,,
10176.0,23.0,100.0,9.0,3114.89,11/6/2003,Shipped,Qui_4,11.0,2003.0,Trucks and Buses,115.0,S50_1392,Accessories,Adapter,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Unknown,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium,Moroni Maurizio,EXPENSIVE,GOOD,1993.0,,,
10348.0,32.0,82.83,7.0,2650.56,11/1/2004,Shipped,Qui_4,11.0,2004.0,Classic Cars,101.0,S700_2824,Technology,Desktop,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Unknown,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Small,Sommer Mart¡n,EXPENSIVE,GOOD,1985.0,,,
10373.0,28.0,57.55,4.0,1611.4,1/31/2005,Shipped,Qui_1,1.0,2005.0,Planes,157.0,S18_1662,Furniture,Cabinet,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Unknown,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small,Koskitalo Pirkko,CHEAP,GOOD,1991.0,,,
10423.0,28.0,78.89,4.0,2208.92,5/30/2005,In Process,Qui_2,5.0,2005.0,Vintage Cars,97.0,S24_4258,Office Supplies,Pencil,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Unknown,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small,Dewey Catherine,EXPENSIVE,GOOD,1977.0,,,
10327.0,25.0,45.86,5.0,1146.5,11/10/2004,Resolved,Qui_4,11.0,2004.0,Ships,86.0,S18_3029,Furniture,Table,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Unknown,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small,Petersen Jytte,CHEAP,GOOD,1997.0,,,
10278.0,31.0,100.0,4.0,4116.8,8/6/2004,Shipped,Qui_3,8.0,2004.0,Classic Cars,141.0,S18_3685,Furniture,Bookshelf,Signal Gift Stores,7025551838,8489 Strong St.,Unknown,Las Vegas,NV,83030,USA,,King,Sue,Medium,King Sue,EXPENSIVE,GOOD,1993.0,,,
10332.0,40.0,39.8,18.0,1592.0,11/17/2004,Shipped,Qui_4,11.0,2004.0,Vintage Cars,104.0,S18_3136,Furniture,Table,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Unknown,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,Ashworth Victoria,CHEAP,GOOD,1981.0,,,
10184.0,37.0,100.0,6.0,4516.22,11/14/2003,Shipped,Qui_4,11.0,2003.0,Trucks and Buses,118.0,S12_4473,Furniture,Cabinet,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Unknown,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Medium,Roel JosePedro,EXPENSIVE,GOOD,1997.0,,,
10292.0,41.0,100.0,6.0,4983.14,9/8/2004,Shipped,Qui_3,9.0,2004.0,Trucks and Buses,115.0,S50_1392,Accessories,Adapter,Land of Toys Inc.,2125557818,897 Long Airport Avenue,Unknown,NYC,NY,10022,USA,,Yu,Kwai,Medium,Yu Kwai,EXPENSIVE,GOOD,1960.0,,,
10296.0,26.0,48.44,1.0,1259.44,9/15/2004,Shipped,Qui_3,9.0,2004.0,Vintage Cars,43.0,S50_1341,Accessories,Keyboard,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Unknown,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Small,Donnermeyer Michael,CHEAP,GOOD,1974.0,,,
10275.0,30.0,79.98,6.0,2399.4,7/23/2004,Shipped,Qui_3,7.0,2004.0,Motorcycles,76.0,S24_2000,Office Supplies,Pen,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Unknown,Nantes,,44000,France,EMEA,Labrune,Janine,Small,Labrune Janine,EXPENSIVE,GOOD,1997.0,,,
10383.0,27.0,100.0,11.0,3843.99,2/22/2005,Shipped,Qui_1,2.0,2005.0,Trucks and Buses,122.0,S18_2319,Furniture,Chair,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego,EXPENSIVE,GOOD,1985.0,,,
10167.0,32.0,63.12,3.0,2019.84,10/23/2003,Cancelled,Qui_4,10.0,2003.0,Vintage Cars,65.0,S24_3420,Office Supplies,Lamp,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Unknown,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small,Larsson Maria,CHEAP,GOOD,1984.0,,,
10131.0,21.0,100.0,4.0,2781.66,6/16/2003,Shipped,Qui_2,6.0,2003.0,Planes,157.0,S18_1662,Furniture,Cabinet,Gift Ideas Corp.,2035554407,2440 Pompton St.,Unknown,Glendale,CT,97561,USA,,Lewis,Dan,Small,Lewis Dan,EXPENSIVE,GOOD,1984.0,,,
10225.0,35.0,100.0,14.0,5260.15,2/22/2004,Shipped,Qui_1,2.0,2004.0,Classic Cars,148.0,S18_4721,Furniture,Table,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Unknown,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium,Holz Michael,EXPENSIVE,GOOD,1978.0,,,
10325.0,42.0,64.0,8.0,2688.0,11/5/2004,Shipped,Qui_4,11.0,2004.0,Classic Cars,207.0,S12_1108,Furniture,Chair,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Unknown,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small,Bergulfsen Jonas,CHEAP,GOOD,1968.0,,,
10312.0,23.0,37.63,12.0,865.49,10/21/2004,Shipped,Qui_4,10.0,2004.0,Vintage Cars,44.0,S24_2022,Office Supplies,Lamp,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,Nelson Valarie,CHEAP,GOOD,1963.0,,,
10414.0,44.0,73.98,1.0,3255.12,5/6/2005,On Hold,Qui_2,5.0,2005.0,Ships,86.0,S18_3029,Furniture,Table,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Unknown,Boston,MA,51003,USA,,Yoshido,Juri,Medium,Yoshido Juri,EXPENSIVE,GOOD,1991.0,,,
10367.0,23.0,36.29,13.0,834.67,1/12/2005,Resolved,Qui_1,1.0,2005.0,Vintage Cars,33.0,S24_1937,Office Supplies,Lamp,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Unknown,Pasadena,CA,90003,USA,,Young,Julie,Small,Young Julie,CHEAP,GOOD,1982.0,,,
10332.0,41.0,77.24,14.0,3166.84,11/17/2004,Shipped,Qui_4,11.0,2004.0,Vintage Cars,41.0,S24_3969,Office Supplies,Eraser,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Unknown,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,Ashworth Victoria,EXPENSIVE,GOOD,1986.0,,,
10104.0,44.0,39.6,10.0,1742.4,1/31/2003,Shipped,Qui_1,1.0,2003.0,Classic Cars,35.0,S24_2840,Office Supplies,Pencil,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego,CHEAP,GOOD,1975.0,,,
10207.0,49.0,80.9,14.0,3964.1,12/9/2003,Shipped,Qui_4,12.0,2003.0,Trucks and Buses,96.0,S32_1268,Office Supplies,Eraser,Diecast Collectables,6175552555,6251 Ingle Ln.,Unknown,Boston,MA,51003,USA,,Franco,Valarie,Medium,Franco Valarie,EXPENSIVE,GOOD,1960.0,,,
10184.0,46.0,100.0,5.0,7381.16,11/14/2003,Shipped,Qui_4,11.0,2003.0,Classic Cars,163.0,S18_2238,Furniture,Table,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Unknown,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Large,Roel JosePedro,EXPENSIVE,GOOD,1976.0,,,
10237.0,23.0,100.0,7.0,2333.12,4/5/2004,Shipped,Qui_2,4.0,2004.0,Motorcycles,95.0,S10_1678,Furniture,Cabinet,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,Small,Frick Michael,EXPENSIVE,GOOD,1969.0,,,
10325.0,47.0,64.93,6.0,3051.71,11/5/2004,Shipped,Qui_4,11.0,2004.0,Classic Cars,136.0,S10_4757,Furniture,Desk,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Unknown,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,Bergulfsen Jonas,CHEAP,GOOD,1978.0,,,
10296.0,31.0,53.92,9.0,1671.52,9/15/2004,Shipped,Qui_3,9.0,2004.0,Vintage Cars,65.0,S24_3420,Office Supplies,Lamp,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Unknown,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Small,Donnermeyer Michael,CHEAP,GOOD,1981.0,,,
10168.0,36.0,96.66,1.0,3479.76,10/28/2003,Shipped,Qui_4,10.0,2003.0,Motorcycles,95.0,S10_1678,Furniture,Cabinet,Technics Stores Inc.,6505556809,9408 Furth Circle,Unknown,Burlingame,CA,94217,USA,,Hirano,Juri,Medium,Hirano Juri,EXPENSIVE,GOOD,1991.0,,,
10352.0,23.0,100.0,3.0,2352.67,12/3/2004,Shipped,Qui_4,12.0,2004.0,Ships,90.0,S700_2047,Technology,Tablet,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,Unknown,Brickhaven,MA,58339,USA,,Taylor,Leslie,Small,Taylor Leslie,EXPENSIVE,GOOD,1961.0,,,
10356.0,22.0,72.41,6.0,1593.02,12/9/2004,Shipped,Qui_4,12.0,2004.0,Vintage Cars,53.0,S18_1367,Furniture,Cabinet,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Unknown,Paris,,75508,France,EMEA,Da Cunha,Daniel,Small,DaCunha Daniel,EXPENSIVE,GOOD,1972.0,,,
10370.0,49.0,100.0,8.0,8470.14,1/20/2005,Shipped,Qui_1,1.0,2005.0,Trucks and Buses,136.0,S12_1666,Furniture,Cabinet,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Large,O'Hara Anna,EXPENSIVE,GOOD,1995.0,,,
10212.0,39.0,100.0,16.0,4946.76,1/16/2004,Shipped,Qui_1,1.0,2004.0,Classic Cars,117.0,S12_3380,Furniture,Bookshelf,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego,EXPENSIVE,GOOD,1961.0,,,
10275.0,27.0,62.31,10.0,1682.37,7/23/2004,Shipped,Qui_3,7.0,2004.0,Planes,72.0,S24_4278,Office Supplies,Eraser,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Unknown,Nantes,,44000,France,EMEA,Labrune,Janine,Small,Labrune Janine,CHEAP,GOOD,1964.0,,,
10224.0,50.0,77.29,3.0,3864.5,2/21/2004,Shipped,Qui_1,2.0,2004.0,Motorcycles,81.0,S50_4713,Accessories,Headphone,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Unknown,Lille,,59000,France,EMEA,Rance,Martine,Medium,Rance Martine,EXPENSIVE,EXCELLENT,1974.0,,,
10198.0,48.0,67.82,5.0,3255.36,11/27/2003,Shipped,Qui_4,11.0,2003.0,Planes,68.0,S24_2841,Office Supplies,Pencil,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Unknown,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium,Cruz Arnold,EXPENSIVE,GOOD,1974.0,,,
10276.0,48.0,75.18,7.0,3608.64,8/2/2004,Shipped,Qui_3,8.0,2004.0,Classic Cars,80.0,S24_4620,Office Supplies,Lamp,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Unknown,Brickhaven,MA,58339,USA,,Barajas,Miguel,Medium,Barajas Miguel,EXPENSIVE,GOOD,1975.0,,,
10415.0,21.0,67.82,1.0,1424.22,5/9/2005,Disputed,Qui_2,5.0,2005.0,Planes,68.0,S24_2841,Office Supplies,Pencil,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Unknown,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small,Connery Sean,EXPENSIVE,GOOD,1993.0,,,
10336.0,23.0,100.0,8.0,3141.57,11/20/2004,Shipped,Qui_4,11.0,2004.0,Trucks and Buses,115.0,S50_1392,Accessories,Adapter,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Unknown,Paris,,75012,France,EMEA,Bertrand,Marie,Medium,Bertrand Marie,EXPENSIVE,GOOD,1989.0,,,
10238.0,20.0,74.21,4.0,1484.2,4/9/2004,Shipped,Qui_2,4.0,2004.0,Classic Cars,79.0,S12_3990,Furniture,Bookshelf,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Unknown,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small,Petersen Jytte,EXPENSIVE,GOOD,1998.0,,,
10350.0,25.0,60.34,10.0,1508.5,12/2/2004,Shipped,Qui_4,12.0,2004.0,Vintage Cars,83.0,S24_3816,Office Supplies,Pen,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego,CHEAP,GOOD,1994.0,,,
10262.0,49.0,87.21,16.0,4273.29,6/24/2004,Cancelled,Qui_2,6.0,2004.0,Vintage Cars,83.0,S24_3816,Office Supplies,Pen,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego,EXPENSIVE,GOOD,1995.0,,,
10389.0,26.0,99.04,4.0,2575.04,3/3/2005,Shipped,Qui_1,3.0,2005.0,Classic Cars,194.0,S12_1099,Furniture,Bookshelf,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Unknown,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small,Larsson Maria,EXPENSIVE,GOOD,1964.0,,,
10205.0,36.0,100.0,2.0,3735.72,12/3/2003,Shipped,Qui_4,12.0,2003.0,Vintage Cars,102.0,S18_1342,Furniture,Desk,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego,EXPENSIVE,GOOD,1986.0,,,
10370.0,27.0,56.85,9.0,1534.95,1/20/2005,Shipped,Qui_1,1.0,2005.0,Classic Cars,169.0,S18_3232,Furniture,Table,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,O'Hara Anna,CHEAP,GOOD,1973.0,,,
10291.0,26.0,83.79,3.0,2178.54,9/8/2004,Shipped,Qui_3,9.0,2004.0,Trucks and Buses,96.0,S32_1268,Office Supplies,Eraser,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Unknown,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small,Larsson Maria,EXPENSIVE,GOOD,1993.0,,,
10351.0,38.0,68.38,4.0,2598.44,12/3/2004,Shipped,Qui_4,12.0,2004.0,Vintage Cars,65.0,S24_3420,Office Supplies,Lamp,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,Unknown,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small,Brown Ann,EXPENSIVE,GOOD,1977.0,,,
10312.0,48.0,100.0,3.0,11623.7,10/21/2004,Shipped,Qui_4,10.0,2004.0,Classic Cars,214.0,S10_1949,Furniture,Desk,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,,Nelson,Valarie,Large,Nelson Valarie,EXPENSIVE,GOOD,1963.0,,,
10173.0,21.0,75.46,14.0,1584.66,11/5/2003,Shipped,Qui_4,11.0,2003.0,Vintage Cars,92.0,S18_4409,Furniture,Chair,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Unknown,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,Rovelli Giovanni,EXPENSIVE,GOOD,1970.0,,,
10151.0,26.0,100.0,1.0,3220.1,9/21/2003,Shipped,Qui_3,9.0,2003.0,Trucks and Buses,115.0,S50_1392,Accessories,Adapter,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Unknown,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,Koskitalo Pirkko,EXPENSIVE,GOOD,1966.0,,,
10131.0,22.0,85.99,8.0,1891.78,6/16/2003,Shipped,Qui_2,6.0,2003.0,Ships,90.0,S700_2047,Technology,Tablet,Gift Ideas Corp.,2035554407,2440 Pompton St.,Unknown,Glendale,CT,97561,USA,,Lewis,Dan,Small,Lewis Dan,EXPENSIVE,GOOD,1989.0,,,
10149.0,50.0,100.0,4.0,5907.5,9/12/2003,Shipped,Qui_3,9.0,2003.0,Vintage Cars,102.0,S18_1342,Furniture,Desk,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,Unknown,Brisbane,CA,94217,USA,,Taylor,Sue,Medium,Taylor Sue,EXPENSIVE,EXCELLENT,2000.0,,,
10359.0,22.0,100.0,7.0,2603.04,12/15/2004,Shipped,Qui_4,12.0,2004.0,Classic Cars,118.0,S24_4048,Office Supplies,Pencil,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Unknown,Reims,,51100,France,EMEA,Henriot,Paul,Small,Henriot Paul,EXPENSIVE,GOOD,1981.0,,,
10400.0,42.0,72.96,8.0,3064.32,4/1/2005,Shipped,Qui_2,4.0,2005.0,Vintage Cars,83.0,S24_3816,Office Supplies,Pen,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,Unknown,San Jose,CA,94217,USA,,Frick,Sue,Medium,Frick Sue,EXPENSIVE,GOOD,1971.0,,,
